timestamp,actual_load,forecast_load,error
2026-03-11 08:30:00,3.4772,3.9162,0.4389
2026-03-11 08:45:00,2.1359,3.2455,1.1097
2026-03-11 09:00:00,4.6833,3.019,-1.6643
2026-03-11 09:15:00,2.9126,4.1006,1.188
2026-03-11 09:30:00,4.3968,2.8876,-1.5091
2026-03-11 09:45:00,2.348,3.7979,1.4499
2026-03-11 10:00:00,0.8235,2.052,1.2285
2026-03-11 10:15:00,0.7717,1.2544,0.4827
2026-03-11 10:30:00,0.1236,1.2292,1.1056
2026-03-11 10:45:00,2.1836,0.6024,-1.5812
2026-03-11 11:00:00,3.2648,3.0997,-0.165
2026-03-11 11:15:00,4.5221,3.4494,-1.0727
2026-03-11 11:30:00,2.6228,4.5891,1.9663
2026-03-11 11:45:00,4.4444,2.5241,-1.9203
2026-03-11 12:00:00,3.7137,4.116,0.4023
2026-03-11 12:15:00,3.9614,3.6832,-0.2782
2026-03-11 12:30:00,4.1326,3.9776,-0.155
2026-03-11 12:45:00,3.6401,3.7974,0.1573
2026-03-11 13:00:00,3.7684,3.0515,-0.7169
2026-03-11 13:15:00,3.7608,3.0402,-0.7206
2026-03-11 13:30:00,3.4267,3.0977,-0.329
2026-03-11 13:45:00,3.1397,3.4212,0.2816
2026-03-11 14:00:00,2.6585,3.0832,0.4247
2026-03-11 14:15:00,0.0,3.106,3.106
2026-03-11 14:30:00,9.4403,1.0413,-8.3991
2026-03-11 14:45:00,8.554,8.6349,0.0809
2026-03-11 15:00:00,6.6339,6.8799,0.246
2026-03-11 15:15:00,5.6649,6.4351,0.7702
2026-03-11 15:30:00,8.7839,5.7031,-3.0808
2026-03-11 15:45:00,13.2614,7.3281,-5.9333
2026-03-11 16:00:00,8.0992,11.7619,3.6627
2026-03-11 16:15:00,8.5328,6.9889,-1.5439
2026-03-11 16:30:00,9.8012,6.4038,-3.3974
2026-03-11 16:45:00,11.448,7.9356,-3.5124
2026-03-11 17:00:00,6.8976,7.8752,0.9776
2026-03-11 17:15:00,5.2972,6.4049,1.1077
2026-03-11 17:30:00,5.1424,6.2058,1.0634
2026-03-11 17:45:00,7.3862,6.3173,-1.0689
2026-03-11 18:00:00,5.4228,6.9798,1.557
2026-03-11 18:15:00,6.3104,5.3744,-0.936
2026-03-11 18:30:00,7.2795,6.0486,-1.231
2026-03-11 18:45:00,4.1543,6.5739,2.4196
2026-03-11 19:00:00,6.617,4.223,-2.394
2026-03-11 19:15:00,4.3467,6.2088,1.8621
2026-03-11 19:30:00,6.6001,4.1793,-2.4208
2026-03-11 19:45:00,5.7537,6.0568,0.3031
2026-03-11 20:00:00,6.9957,4.9569,-2.0388
2026-03-11 20:15:00,6.0625,5.6448,-0.4177
2026-03-11 20:30:00,4.9712,4.6107,-0.3605
2026-03-11 20:45:00,3.386,4.2672,0.8812
2026-03-11 21:00:00,2.2193,3.2845,1.0652
2026-03-11 21:15:00,2.4261,2.3649,-0.0613
2026-03-11 21:30:00,2.5654,2.4882,-0.0772
2026-03-11 21:45:00,1.8964,2.58,0.6835
2026-03-11 22:00:00,1.8012,2.072,0.2708
2026-03-11 22:15:00,2.2968,2.0431,-0.2536
2026-03-11 22:30:00,2.3021,2.235,-0.067
2026-03-11 22:45:00,1.7956,2.2381,0.4424
2026-03-11 23:00:00,1.8434,1.8983,0.0548
2026-03-11 23:15:00,1.9767,1.8991,-0.0776
2026-03-11 23:30:00,1.747,1.9012,0.1542
2026-03-11 23:45:00,1.6162,1.7556,0.1395
2026-03-12 00:00:00,1.6894,1.5821,-0.1073
2026-03-12 00:15:00,1.3868,1.5967,0.2099
2026-03-12 00:30:00,1.1736,1.4895,0.3159
2026-03-12 00:45:00,1.6261,1.3622,-0.2639
2026-03-12 01:00:00,1.1905,1.4879,0.2974
2026-03-12 01:15:00,1.2789,1.2879,0.009
2026-03-12 01:30:00,2.5222,2.3728,-0.1494
2026-03-12 01:45:00,4.8291,4.4408,-0.3883
2026-03-12 02:00:00,4.6308,4.6755,0.0446
2026-03-12 02:15:00,1.8898,4.1848,2.2951
2026-03-12 02:30:00,2.0531,1.9702,-0.0829
2026-03-12 02:45:00,1.6197,2.6665,1.0468
2026-03-12 03:00:00,1.9561,1.9945,0.0384
2026-03-12 03:15:00,2.1094,2.2832,0.1738
2026-03-12 03:30:00,1.4684,2.0438,0.5754
2026-03-12 03:45:00,0.8093,1.588,0.7787
2026-03-12 04:00:00,1.4568,1.1721,-0.2847
2026-03-12 04:15:00,1.4342,1.5595,0.1253
2026-03-12 04:30:00,1.3272,1.4849,0.1576
2026-03-12 04:45:00,0.8133,1.3386,0.5253
2026-03-12 05:00:00,1.099,1.0984,-0.0006
2026-03-12 05:15:00,1.3238,1.2287,-0.0951
2026-03-12 05:30:00,1.2594,1.313,0.0536
2026-03-12 05:45:00,1.4084,1.2557,-0.1527
2026-03-12 06:00:00,0.9349,1.3611,0.4262
2026-03-12 06:15:00,0.9206,1.1553,0.2347
2026-03-12 06:30:00,0.8336,1.126,0.2924
2026-03-12 06:45:00,1.1907,1.0725,-0.1182
2026-03-12 07:00:00,1.3481,1.319,-0.0291
2026-03-12 07:15:00,1.0635,1.3611,0.2976
2026-03-12 07:30:00,3.3677,2.6561,-0.7115
2026-03-12 07:45:00,4.1648,3.0241,-1.1406
2026-03-12 08:00:00,3.5579,3.3085,-0.2494
2026-03-12 08:15:00,1.5796,3.5309,1.9514
2026-03-12 08:30:00,1.9659,2.5162,0.5503
2026-03-12 08:45:00,3.3367,2.8026,-0.5341
2026-03-12 09:00:00,5.369,3.9029,-1.4661
2026-03-12 09:15:00,1.7762,4.3138,2.5375
2026-03-12 09:30:00,3.2171,2.2106,-1.0065
2026-03-12 09:45:00,1.8861,2.9688,1.0827
2026-03-12 10:00:00,2.4784,1.7476,-0.7308
2026-03-12 10:15:00,1.061,2.451,1.3899
2026-03-12 10:30:00,0.0704,1.3935,1.3231
2026-03-12 10:45:00,0.0813,0.6445,0.5632
2026-03-12 11:00:00,0.0621,1.9015,1.8394
2026-03-12 11:15:00,0.9817,2.0556,1.0739
2026-03-12 11:30:00,0.0,2.3012,2.3012
2026-03-12 11:45:00,6.1818,2.6432,-3.5386
2026-03-12 12:00:00,11.4166,10.1265,-1.2901
2026-03-12 12:15:00,11.107,11.0484,-0.0586
2026-03-12 12:30:00,9.9439,10.9384,0.9945
2026-03-12 12:45:00,9.6768,10.817,1.1402
2026-03-12 13:00:00,9.5343,10.1114,0.5771
2026-03-12 13:15:00,10.0397,8.7126,-1.3271
2026-03-12 13:30:00,10.9125,8.5004,-2.4122
2026-03-12 13:45:00,12.2449,9.3076,-2.9373
2026-03-12 14:00:00,12.1123,8.8992,-3.2131
2026-03-12 14:15:00,9.5966,9.3639,-0.2327
2026-03-12 14:30:00,5.7584,8.917,3.1586
2026-03-12 14:45:00,6.7127,6.3369,-0.3758
2026-03-12 15:00:00,6.1467,5.5178,-0.629
2026-03-12 15:15:00,3.5418,4.4954,0.9536
2026-03-12 15:30:00,0.8496,4.3219,3.4724
2026-03-12 15:45:00,0.6912,2.4068,1.7156
2026-03-12 16:00:00,0.0,1.8016,1.8016
2026-03-12 16:15:00,1.0332,1.9579,0.9247
2026-03-12 16:30:00,1.3906,2.3818,0.9912
2026-03-12 16:45:00,1.3569,1.9805,0.6237
2026-03-12 17:00:00,0.7761,2.335,1.5588
2026-03-12 17:15:00,1.8146,1.6636,-0.151
2026-03-12 17:30:00,3.6939,2.0529,-1.6411
2026-03-12 17:45:00,4.0055,3.827,-0.1785
2026-03-12 18:00:00,4.1174,3.705,-0.4124
2026-03-12 18:15:00,2.5025,3.4104,0.9079
2026-03-12 18:30:00,2.0266,2.5239,0.4973
2026-03-12 18:45:00,1.4602,2.1966,0.7364
2026-03-12 19:00:00,1.3515,2.0561,0.7046
2026-03-12 19:15:00,1.8998,1.8782,-0.0216
2026-03-12 19:30:00,2.2578,2.2448,-0.013
2026-03-12 19:45:00,1.858,2.6468,0.7888
2026-03-12 20:00:00,1.7716,2.2334,0.4618
2026-03-12 20:15:00,1.7845,2.0137,0.2292
2026-03-12 20:30:00,1.5483,2.0413,0.493
2026-03-12 20:45:00,1.8398,1.888,0.0482
2026-03-12 21:00:00,1.5397,2.4354,0.8957
2026-03-12 21:15:00,1.9499,1.9173,-0.0326
2026-03-12 21:30:00,1.4938,2.0037,0.5099
2026-03-12 21:45:00,1.9197,1.6651,-0.2547
2026-03-12 22:00:00,1.8265,1.9109,0.0843
2026-03-12 22:15:00,1.6455,1.9191,0.2736
2026-03-12 22:30:00,1.5359,1.7343,0.1984
2026-03-12 22:45:00,2.1228,1.5723,-0.5504
2026-03-12 23:00:00,2.0402,1.9385,-0.1017
2026-03-12 23:15:00,2.0114,1.9497,-0.0618
2026-03-12 23:30:00,1.4195,1.8638,0.4443
2026-03-12 23:45:00,1.8226,1.505,-0.3176
2026-03-13 00:00:00,1.625,1.5015,-0.1235
2026-03-13 00:15:00,1.504,1.4751,-0.0289
2026-03-13 00:30:00,1.5554,1.4048,-0.1506
2026-03-13 00:45:00,1.5261,1.4299,-0.0963
2026-03-13 01:00:00,1.074,1.3396,0.2656
2026-03-13 01:15:00,0.8048,1.1571,0.3522
2026-03-13 01:30:00,2.7033,1.3058,-1.3975
2026-03-13 01:45:00,4.9511,4.5471,-0.404
2026-03-13 02:00:00,4.7258,4.5694,-0.1564
2026-03-13 02:15:00,4.7594,3.8894,-0.87
2026-03-13 02:30:00,4.7444,4.329,-0.4154
2026-03-13 02:45:00,4.5222,4.3607,-0.1616
2026-03-13 03:00:00,1.9263,4.0357,2.1094
2026-03-13 03:15:00,1.7764,1.929,0.1526
2026-03-13 03:30:00,1.4965,1.8694,0.3729
2026-03-13 03:45:00,1.2491,1.4645,0.2155
2026-03-13 04:00:00,1.2561,1.5861,0.3301
2026-03-13 04:15:00,1.3306,1.4133,0.0827
2026-03-13 04:30:00,1.2491,1.4237,0.1746
2026-03-13 04:45:00,1.2679,1.3539,0.086
2026-03-13 05:00:00,1.3126,1.2821,-0.0305
2026-03-13 05:15:00,1.3524,1.3114,-0.041
2026-03-13 05:30:00,1.0704,1.3574,0.287
2026-03-13 05:45:00,1.3396,1.2464,-0.0932
2026-03-13 06:00:00,0.9925,1.3587,0.3662
2026-03-13 06:15:00,1.1977,1.1832,-0.0145
2026-03-13 06:30:00,1.3549,1.2724,-0.0825
2026-03-13 06:45:00,0.8608,1.3625,0.5017
2026-03-13 07:00:00,1.2732,1.0896,-0.1836
2026-03-13 07:15:00,1.0364,1.2641,0.2277
2026-03-13 07:30:00,2.8596,2.1495,-0.7101
2026-03-13 07:45:00,3.2437,3.1714,-0.0723
2026-03-13 08:00:00,2.1734,2.4484,0.2749
2026-03-13 08:15:00,1.5366,2.294,0.7574
2026-03-13 08:30:00,1.3365,1.9564,0.6199
2026-03-13 08:45:00,3.0159,2.1349,-0.8809
2026-03-13 09:00:00,3.7198,3.6838,-0.036
2026-03-13 09:15:00,4.0631,3.0143,-1.0488
2026-03-13 09:30:00,3.9099,3.6862,-0.2236
2026-03-13 09:45:00,2.1767,3.2437,1.067
2026-03-13 10:00:00,1.7094,1.9903,0.2808
2026-03-13 10:15:00,0.7701,1.573,0.8029
2026-03-13 10:30:00,0.6599,0.9784,0.3186
2026-03-13 10:45:00,1.3324,0.8685,-0.4639
2026-03-13 11:00:00,1.1782,1.2,0.0218
2026-03-13 11:15:00,1.2651,0.9568,-0.3083
2026-03-13 11:30:00,0.937,1.0405,0.1035
2026-03-13 11:45:00,1.7226,1.3233,-0.3993
2026-03-13 12:00:00,0.3846,1.7865,1.4019
2026-03-13 12:15:00,0.3459,2.2778,1.9319
2026-03-13 12:30:00,4.1772,2.5993,-1.5779
2026-03-13 12:45:00,10.2339,7.5801,-2.6538
2026-03-13 13:00:00,10.3629,11.0174,0.6545
2026-03-13 13:15:00,9.9028,8.7721,-1.1307
2026-03-13 13:30:00,11.0574,8.8243,-2.233
2026-03-13 13:45:00,13.1567,10.7265,-2.4303
2026-03-13 14:00:00,14.0534,11.9271,-2.1263
2026-03-13 14:15:00,9.6187,12.8159,3.1972
2026-03-13 14:30:00,9.3737,8.384,-0.9898
2026-03-13 14:45:00,9.9272,7.0544,-2.8728
2026-03-13 15:00:00,4.4134,7.5364,3.123
2026-03-13 15:15:00,5.6136,4.6432,-0.9705
2026-03-13 15:30:00,3.5336,4.7298,1.1962
2026-03-13 15:45:00,3.2449,3.3399,0.095
2026-03-13 16:00:00,3.742,3.2432,-0.4987
2026-03-13 16:15:00,1.6487,3.0937,1.4449
2026-03-13 16:30:00,2.3062,1.7062,-0.6
2026-03-13 16:45:00,2.5313,2.2037,-0.3276
2026-03-13 17:00:00,3.1405,2.1716,-0.9689
2026-03-13 17:15:00,2.8344,2.8801,0.0457
2026-03-13 17:30:00,2.5289,3.1107,0.5818
2026-03-13 17:45:00,1.785,2.7753,0.9903
2026-03-13 18:00:00,1.4965,2.0805,0.584
2026-03-13 18:15:00,2.3512,1.9618,-0.3894
2026-03-13 18:30:00,2.2795,2.2299,-0.0497
2026-03-13 18:45:00,1.7749,2.3437,0.5688
2026-03-13 19:00:00,1.9794,2.032,0.0526
2026-03-13 19:15:00,2.4378,2.159,-0.2788
2026-03-13 19:30:00,2.1238,2.4691,0.3453
2026-03-13 19:45:00,2.1126,2.3199,0.2073
2026-03-13 20:00:00,2.2005,2.2952,0.0947
2026-03-13 20:15:00,2.5678,2.1972,-0.3706
2026-03-13 20:30:00,2.1266,2.4432,0.3166
2026-03-13 20:45:00,1.8659,2.4196,0.5536
2026-03-13 21:00:00,1.7164,2.223,0.5066
2026-03-13 21:15:00,1.7152,1.9838,0.2686
2026-03-13 21:30:00,1.6177,1.7576,0.1399
2026-03-13 21:45:00,1.828,1.7816,-0.0463
2026-03-13 22:00:00,1.7873,1.773,-0.0143
2026-03-13 22:15:00,1.7163,1.7135,-0.0028
2026-03-13 22:30:00,1.5704,1.6897,0.1193
2026-03-13 22:45:00,1.6254,1.6197,-0.0058
2026-03-13 23:00:00,1.5669,1.6301,0.0632
2026-03-13 23:15:00,2.0299,1.6017,-0.4282
2026-03-13 23:30:00,1.9345,1.7563,-0.1783
2026-03-13 23:45:00,2.2586,1.7878,-0.4708
2026-03-14 00:00:00,1.5796,1.8511,0.2715
2026-03-14 00:15:00,1.68,1.5066,-0.1734
2026-03-14 00:30:00,1.6318,1.5679,-0.0639
2026-03-14 00:45:00,1.6854,1.5476,-0.1378
2026-03-14 01:00:00,1.4386,1.4102,-0.0284
2026-03-14 01:15:00,1.2929,1.3134,0.0205
2026-03-14 01:30:00,2.5394,2.2142,-0.3251
2026-03-14 01:45:00,4.4469,4.4027,-0.0442
2026-03-14 02:00:00,4.4856,4.5603,0.0746
2026-03-14 02:15:00,4.7849,3.9804,-0.8045
2026-03-14 02:30:00,5.0622,4.4511,-0.6111
2026-03-14 02:45:00,4.8006,4.2454,-0.5552
2026-03-14 03:00:00,3.706,3.7962,0.0902
2026-03-14 03:15:00,2.0261,2.4171,0.391
2026-03-14 03:30:00,1.7842,1.9359,0.1517
2026-03-14 03:45:00,1.4319,1.7704,0.3386
2026-03-14 04:00:00,1.0978,1.4052,0.3074
2026-03-14 04:15:00,1.1111,1.3675,0.2564
2026-03-14 04:30:00,1.3159,1.3176,0.0016
2026-03-14 04:45:00,1.3609,1.3943,0.0333
2026-03-14 05:00:00,1.2499,1.3293,0.0794
2026-03-14 05:15:00,1.2944,1.2545,-0.0399
2026-03-14 05:30:00,1.2154,1.3065,0.0911
2026-03-14 05:45:00,1.3221,1.3505,0.0283
2026-03-14 06:00:00,1.1407,1.3169,0.1762
2026-03-14 06:15:00,1.2562,1.2865,0.0303
2026-03-14 06:30:00,1.2254,1.3328,0.1074
2026-03-14 06:45:00,1.2334,1.3001,0.0667
2026-03-14 07:00:00,1.2067,1.3066,0.0998
2026-03-14 07:15:00,1.2445,1.2948,0.0502
2026-03-14 07:30:00,1.4229,1.669,0.2461
2026-03-14 07:45:00,0.9744,1.7452,0.7708
2026-03-14 08:00:00,0.8601,1.418,0.5579
2026-03-14 08:15:00,1.0413,1.2974,0.2562
2026-03-14 08:30:00,3.7301,2.4191,-1.311
2026-03-14 08:45:00,1.5144,3.0069,1.4925
2026-03-14 09:00:00,4.5593,2.3037,-2.2556
2026-03-14 09:15:00,3.624,3.5383,-0.0857
2026-03-14 09:30:00,4.0514,3.3815,-0.6698
2026-03-14 09:45:00,2.1976,3.3914,1.1938
2026-03-14 10:00:00,3.6828,2.1881,-1.4947
2026-03-14 10:15:00,2.782,3.0555,0.2735
2026-03-14 10:30:00,3.2848,2.7822,-0.5026
2026-03-14 10:45:00,3.1428,3.1004,-0.0423
2026-03-14 11:00:00,2.3362,2.7187,0.3826
2026-03-14 11:15:00,0.6108,2.2278,1.617
2026-03-14 11:30:00,0.1744,0.8439,0.6695
2026-03-14 11:45:00,0.9019,0.6847,-0.2172
2026-03-14 12:00:00,0.8862,1.6848,0.7986
2026-03-14 12:15:00,1.3645,1.6631,0.2985
2026-03-14 12:30:00,1.2649,2.6361,1.3712
2026-03-14 12:45:00,1.4075,2.1581,0.7506
2026-03-14 13:00:00,0.9839,2.1423,1.1584
2026-03-14 13:15:00,1.1866,2.371,1.1844
2026-03-14 13:30:00,1.5077,2.6285,1.1208
2026-03-14 13:45:00,4.9284,2.5242,-2.4042
2026-03-14 14:00:00,4.4918,6.3619,1.8701
2026-03-14 14:15:00,3.5724,5.1191,1.5468
2026-03-14 14:30:00,3.5664,4.1087,0.5423
2026-03-14 14:45:00,4.2684,3.8403,-0.4281
2026-03-14 15:00:00,4.0808,4.4142,0.3334
2026-03-14 15:15:00,3.9126,3.9574,0.0448
2026-03-14 15:30:00,1.416,3.3729,1.9569
2026-03-14 15:45:00,0.8731,2.0191,1.1459
2026-03-14 16:00:00,1.0529,1.8731,0.8202
2026-03-14 16:15:00,1.132,1.818,0.686
2026-03-14 16:30:00,1.1012,1.9989,0.8977
2026-03-14 16:45:00,0.9358,1.8595,0.9237
2026-03-14 17:00:00,1.1424,1.7475,0.6051
2026-03-14 17:15:00,1.2783,2.1929,0.9146
2026-03-14 17:30:00,1.3837,2.3963,1.0125
2026-03-14 17:45:00,1.2884,2.3477,1.0593
2026-03-14 18:00:00,1.299,2.3747,1.0758
2026-03-14 18:15:00,1.5169,2.3524,0.8356
2026-03-14 18:30:00,1.3856,2.4096,1.024
2026-03-14 18:45:00,1.6123,2.0589,0.4466
2026-03-14 19:00:00,1.2977,2.0404,0.7428
2026-03-14 19:15:00,2.9089,2.0283,-0.8806
2026-03-14 19:30:00,4.9778,2.9613,-2.0165
2026-03-14 19:45:00,5.1195,4.0817,-1.0378
2026-03-14 20:00:00,2.306,4.0532,1.7472
2026-03-14 20:15:00,2.2114,2.4698,0.2584
2026-03-14 20:30:00,2.1249,2.4443,0.3194
2026-03-14 20:45:00,2.0777,2.3311,0.2534
2026-03-14 21:00:00,2.2078,2.7165,0.5087
2026-03-14 21:15:00,1.9046,2.205,0.3004
2026-03-14 21:30:00,1.931,1.8632,-0.0677
2026-03-14 21:45:00,1.9188,2.0665,0.1477
2026-03-14 22:00:00,1.859,1.9525,0.0935
2026-03-14 22:15:00,1.8887,1.8067,-0.082
2026-03-14 22:30:00,1.7771,1.7658,-0.0114
2026-03-14 22:45:00,1.7314,1.8132,0.0819
2026-03-14 23:00:00,1.7305,1.7177,-0.0128
2026-03-14 23:15:00,1.8193,1.8165,-0.0028
2026-03-14 23:30:00,2.006,1.7622,-0.2438
2026-03-14 23:45:00,1.821,1.9324,0.1113
2026-03-15 00:00:00,1.5123,1.5663,0.054
2026-03-15 00:15:00,1.7983,1.561,-0.2374
2026-03-15 00:30:00,1.5553,1.6654,0.1101
2026-03-15 00:45:00,1.749,1.5145,-0.2345
2026-03-15 01:00:00,1.622,1.5244,-0.0976
2026-03-15 01:15:00,1.2117,1.4802,0.2685
2026-03-15 01:30:00,2.251,1.568,-0.683
2026-03-15 01:45:00,4.4307,4.0382,-0.3925
2026-03-15 02:00:00,4.524,4.3514,-0.1726
2026-03-15 02:15:00,4.641,3.9358,-0.7052
2026-03-15 02:30:00,4.4967,4.4707,-0.0259
2026-03-15 02:45:00,4.185,4.2216,0.0366
2026-03-15 03:00:00,4.5183,3.5276,-0.9907
2026-03-15 03:15:00,4.947,3.579,-1.368
2026-03-15 03:30:00,3.394,3.6783,0.2843
2026-03-15 03:45:00,1.0887,1.9919,0.9033
2026-03-15 04:00:00,1.2587,1.1969,-0.0617
2026-03-15 04:15:00,1.377,1.2496,-0.1274
2026-03-15 04:30:00,1.1313,1.4631,0.3317
2026-03-15 04:45:00,1.274,1.7608,0.4868
2026-03-15 05:00:00,1.091,1.4893,0.3983
2026-03-15 05:15:00,1.4927,1.3285,-0.1642
2026-03-15 05:30:00,1.215,1.392,0.177
2026-03-15 05:45:00,0.9807,1.3156,0.3349
2026-03-15 06:00:00,1.499,1.3552,-0.1438
2026-03-15 06:15:00,1.1253,1.5681,0.4427
2026-03-15 06:30:00,1.244,1.4633,0.2193
2026-03-15 06:45:00,1.198,1.3528,0.1548
2026-03-15 07:00:00,1.2197,1.3367,0.1171
2026-03-15 07:15:00,1.4553,1.3135,-0.1418
2026-03-15 07:30:00,1.0777,2.0753,0.9976
2026-03-15 07:45:00,1.1367,1.7391,0.6024
2026-03-15 08:00:00,1.0103,1.5602,0.5499
2026-03-15 08:15:00,4.898,2.1299,-2.7681
2026-03-15 08:30:00,1.5255,3.799,2.2735
2026-03-15 08:45:00,1.3659,2.1906,0.8247
2026-03-15 09:00:00,3.9398,2.9827,-0.9571
2026-03-15 09:15:00,2.779,3.5655,0.7865
2026-03-15 09:30:00,1.8291,2.8994,1.0704
2026-03-15 09:45:00,1.7036,2.0271,0.3235
2026-03-15 10:00:00,3.4562,2.1089,-1.3472
2026-03-15 10:15:00,1.0386,2.9493,1.9107
2026-03-15 10:30:00,2.5095,1.4645,-1.045
2026-03-15 10:45:00,2.1565,3.0351,0.8786
2026-03-15 11:00:00,1.7751,1.8248,0.0498
2026-03-15 11:15:00,1.6514,1.6819,0.0305
2026-03-15 11:30:00,0.9602,1.5752,0.615
2026-03-15 11:45:00,2.2183,1.37,-0.8482
2026-03-15 12:00:00,1.1159,1.9822,0.8663
2026-03-15 12:15:00,0.7935,1.4275,0.634
2026-03-15 12:30:00,0.169,0.8892,0.7202
2026-03-15 12:45:00,7.0027,1.3242,-5.6785
2026-03-15 13:00:00,7.1729,9.3706,2.1977
2026-03-15 13:15:00,6.981,7.0083,0.0273
2026-03-15 13:30:00,9.9662,8.0938,-1.8724
2026-03-15 13:45:00,11.4503,9.1534,-2.297
2026-03-15 14:00:00,6.8481,9.118,2.2699
2026-03-15 14:15:00,8.1002,7.8362,-0.2639
2026-03-15 14:30:00,8.9061,7.2731,-1.633
2026-03-15 14:45:00,11.6756,7.9188,-3.7568
2026-03-15 15:00:00,11.2048,8.2537,-2.9511
2026-03-15 15:15:00,11.4377,9.3291,-2.1086
2026-03-15 15:30:00,4.565,9.4058,4.8408
2026-03-15 15:45:00,6.4594,5.4419,-1.0175
2026-03-15 16:00:00,8.6107,6.937,-1.6738
2026-03-15 16:15:00,7.5509,6.6161,-0.9348
2026-03-15 16:30:00,5.876,5.8376,-0.0383
2026-03-15 16:45:00,4.8601,5.0754,0.2153
2026-03-15 17:00:00,4.169,4.6794,0.5104
2026-03-15 17:15:00,3.3732,4.2773,0.9041
2026-03-15 17:30:00,0.8211,3.109,2.2879
2026-03-15 17:45:00,0.9768,1.4777,0.5009
2026-03-15 18:00:00,0.4908,1.294,0.8032
2026-03-15 18:15:00,0.6553,1.1805,0.5252
2026-03-15 18:30:00,0.9755,1.0219,0.0464
2026-03-15 18:45:00,1.204,1.296,0.0919
2026-03-15 19:00:00,1.2956,1.3885,0.093
2026-03-15 19:15:00,1.1012,1.6904,0.5892
2026-03-15 19:30:00,2.0253,1.2005,-0.8248
2026-03-15 19:45:00,1.7834,2.1684,0.385
2026-03-15 20:00:00,1.4143,1.7649,0.3507
2026-03-15 20:15:00,1.8374,1.6686,-0.1687
2026-03-15 20:30:00,1.8843,1.8695,-0.0148
2026-03-15 20:45:00,1.4608,1.9281,0.4673
2026-03-15 21:00:00,1.7626,1.8897,0.1271
2026-03-15 21:15:00,1.4457,1.726,0.2803
2026-03-15 21:30:00,1.5157,1.4782,-0.0375
2026-03-15 21:45:00,1.6874,1.5897,-0.0977
2026-03-15 22:00:00,1.5241,1.5942,0.0701
2026-03-15 22:15:00,1.9597,1.5706,-0.3891
2026-03-15 22:30:00,1.3838,1.7201,0.3364
2026-03-15 22:45:00,1.888,1.4665,-0.4215
2026-03-15 23:00:00,1.6633,1.6071,-0.0562
2026-03-15 23:15:00,1.6265,1.6058,-0.0208
2026-03-15 23:30:00,1.2406,1.6153,0.3747
2026-03-15 23:45:00,1.5606,1.3475,-0.2132
2026-03-16 00:00:00,1.4017,1.3298,-0.0719
2026-03-16 00:15:00,1.4868,1.3747,-0.1121
2026-03-16 00:30:00,1.4549,1.3991,-0.0559
2026-03-16 00:45:00,1.1186,1.3918,0.2732
2026-03-16 01:00:00,1.1667,1.2126,0.0459
2026-03-16 01:15:00,1.3266,1.2275,-0.0991
2026-03-16 01:30:00,2.7342,1.8157,-0.9185
2026-03-16 01:45:00,4.6725,4.0393,-0.6332
2026-03-16 02:00:00,4.7262,4.2682,-0.458
2026-03-16 02:15:00,4.329,4.4189,0.0899
2026-03-16 02:30:00,4.4939,4.042,-0.4519
2026-03-16 02:45:00,4.3225,4.2201,-0.1023
2026-03-16 03:00:00,4.5537,3.698,-0.8556
2026-03-16 03:15:00,3.8519,3.7591,-0.0927
2026-03-16 03:30:00,1.3415,2.1039,0.7623
2026-03-16 03:45:00,0.92,1.2547,0.3346
2026-03-16 04:00:00,1.3244,1.0921,-0.2323
2026-03-16 04:15:00,1.2159,1.3258,0.1098
2026-03-16 04:30:00,1.2309,1.6786,0.4477
2026-03-16 04:45:00,1.3426,1.2897,-0.053
2026-03-16 05:00:00,0.9179,1.4118,0.4939
2026-03-16 05:15:00,1.1547,1.1326,-0.0222
2026-03-16 05:30:00,1.1621,1.247,0.0849
2026-03-16 05:45:00,1.1912,1.2324,0.0413
2026-03-16 06:00:00,1.291,1.228,-0.063
2026-03-16 06:15:00,1.3372,1.1975,-0.1396
2026-03-16 06:30:00,1.1759,1.2887,0.1129
2026-03-16 06:45:00,1.4169,1.2794,-0.1375
2026-03-16 07:00:00,1.088,1.4063,0.3182
2026-03-16 07:15:00,1.3869,1.2865,-0.1004
2026-03-16 07:30:00,1.699,1.6224,-0.0766
2026-03-16 07:45:00,1.3895,1.588,0.1985
2026-03-16 08:00:00,1.0425,1.5584,0.5159
2026-03-16 08:15:00,0.9556,1.4316,0.4759
2026-03-16 08:30:00,3.128,1.1438,-1.9842
2026-03-16 08:45:00,2.0188,2.595,0.5762
2026-03-16 09:00:00,1.1883,2.2767,1.0884
2026-03-16 09:15:00,2.8155,1.3155,-1.5
2026-03-16 09:30:00,3.0092,2.3657,-0.6435
2026-03-16 09:45:00,1.5551,2.6064,1.0513
2026-03-16 10:00:00,0.255,1.6749,1.4199
2026-03-16 10:15:00,0.0,0.3538,0.3538
2026-03-16 10:30:00,0.0,0.0524,0.0524
2026-03-16 10:45:00,0.0,0.7325,0.7325
2026-03-16 11:00:00,2.8885,1.2421,-1.6463
2026-03-16 11:15:00,10.4092,6.7127,-3.6964
2026-03-16 11:30:00,12.212,11.3976,-0.8144
2026-03-16 11:45:00,12.2741,10.5915,-1.6826
2026-03-16 12:00:00,12.0615,10.1556,-1.9059
2026-03-16 12:15:00,7.2836,10.2356,2.952
2026-03-16 12:30:00,7.9217,6.8459,-1.0758
